title,job_type,job_local,num,realtime
24987-3D美术关卡,设计类,上海,1,2018/11/6
PCG09-商业分析师（北京）,市场类,北京,1,2018/11/6
SA-腾讯社交广告视觉设计师（设计中心  深圳）,设计类,深圳,2,2018/11/6
24491-王者荣耀全球版-电竞负责人,产品/项目类,深圳,1,2018/11/6
TEG11-高级后台开发工程师（北京）,技术类,深圳,2,2018/11/6
TEG11-反垃圾算法工程师（深圳）,技术类,深圳,1,2018/11/6
PCG11-地产行业架构师（北京）,产品/项目类,北京,1,2018/11/6
22086-腾讯体育高级后台开发工程师（北京）,技术类,北京,2,2018/11/6
25663-腾讯云海外架构师（北京/上海/深圳）,技术类,深圳,2,2018/11/6
26711-高级商业节目监制,内容编辑类,北京,1,2018/11/6
WXG03-211 公众平台数据运营（广州）,产品/项目类,广州,1,2018/11/6
WXG03-211小程序数据分析（广州）,技术类,广州,1,2018/11/6
CSIG18-腾讯云安全运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
26787-商务分析经理（深圳）,市场类,深圳,1,2018/11/6
26787-应用市场商务合作经理（北京）,市场类,北京,1,2018/11/6
TEG11-高级AI后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
TEG13-小语种机器翻译算法工程师 （北京）,技术类,北京,1,2018/11/6
TEG13-小语种语音算法工程师（北京）,技术类,北京,1,2018/11/6
TEG13-舆情洞察数据产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
TEG18-嵌入式开发工程师（深圳）,技术类,深圳,2,2018/11/6
TEG18-系统控制研究员（深圳）,技术类,深圳,2,2018/11/6
25928-高级语音算法工程师（深圳）,技术类,深圳,1,2018/11/6
PCG10-QQ浏览器基础产品策划,产品/项目类,深圳,1,2018/11/6
28601-211 微信支付交通行业车主产品B端运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
28601-211 微信支付交通行业车主产品C端运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
28601-321 微信支付交通行业商务拓展经理（深圳）,市场类,深圳,1,2018/11/6
25928-高级移动客户端开发工程师（深圳）,技术类,深圳,1,2018/11/6
WXG02-116 微信质量平台开发工程师（广州）,技术类,广州,1,2018/11/6
GY0-JOOX海外音乐后台开发工程师,技术类,深圳,1,2018/11/6
25928-客户端开发高级工程师（深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告前端UI工程师（设计中心 深圳）,设计类,北京,1,2018/11/6
PCG07-微视内容策略（深圳）,内容编辑类,深圳,1,2018/11/6
PCG07-天天P图动画设计师（上海）,设计类,上海,1,2018/11/6
PCG07-天天P图UI视觉设计师（上海）,设计类,上海,1,2018/11/6
25928-深度学习高级研发工程师,技术类,深圳,2,2018/11/6
27216-数据分析建模高级工程师（深圳）,技术类,深圳,1,2018/11/6
XTB-HR Hacker（深圳）,职能类,深圳,1,2018/11/6
WXG03-公众平台产品策划（广州）,产品/项目类,广州,3,2018/11/6
TEG13-安全策略工程师（深圳）,技术类,深圳,2,2018/11/6
WXG03-211 公众平台产品运营（广州）,产品/项目类,广州,1,2018/11/6
27553-演出项目策划（北京）,内容编辑类,北京,1,2018/11/6
CDG064-广告高级PHP开发工程师（上海）,技术类,上海,1,2018/11/6
PCG07-天天P图视觉设计师（上海）,设计类,上海,1,2018/11/6
SA-腾讯社交广告营销洞察高级经理（深圳）,市场类,深圳,1,2018/11/6
25928-分布式机器学习系统高级工程师,技术类,深圳,2,2018/11/6
28481-医疗生态合作经理,产品/项目类,深圳,1,2018/11/6
GY0-Creative producer/video producer,内容编辑类,深圳,1,2018/11/6
CG-采购商务主管（深圳）,职能类,深圳,1,2018/11/6
24987-动画特效设计师,设计类,上海,1,2018/11/6
PCG10-QQ浏览器高级影视（策略）产品经理（北京）,产品/项目类,北京,1,2018/11/6
21527-腾讯音乐高级预算管理经理,职能类,深圳,1,2018/11/6
PCG10-QQ浏览器内容产品运营-影视方向（北京）,产品/项目类,北京,1,2018/11/6
22989-大数据与人工智能中心语音产品组leader,产品/项目类,深圳,1,2018/11/6
21530-腾讯音乐高级薪酬经理（深圳）,职能类,深圳,1,2018/11/6
PCG04-PCG研发部Android开发工程师（深圳）,技术类,深圳,1,2018/11/6
19332-企点客户端高级开发工程师（上海）,技术类,上海,3,2018/11/6
CSIG16-地图大数据挖掘工程师,技术类,北京,1,2018/11/6
HY5-游戏重点客户商务经理,市场类,深圳,1,2018/11/6
15605-射击游戏活动运营（深圳）,产品/项目类,深圳,1,2018/11/6
21557-音视频专项技术测试工程师(深圳),技术类,深圳,1,2018/11/6
SA-腾讯社交广告销售运营管理组经理（深圳）,市场类,深圳,2,2018/11/6
SA-腾讯社交广告测试开发工程师（研发中心 北京）,技术类,北京,1,2018/11/6
28170-腾讯游戏直播业务管理经理（深圳）,产品/项目类,深圳,1,2018/11/6
TEG03-数据平台产品中心总监（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG18-高级数据分析师（深圳）,技术类,深圳,2,2018/11/6
25926-NLP算法高级工程师（深圳）,技术类,深圳,1,2018/11/6
27087-计算机视觉/图像识别工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云中小企业电话销售管理岗位,市场类,深圳,1,2018/11/6
18432-策略分析师,产品/项目类,深圳,1,2018/11/6
WXG02-121 微信视频内核高级工程师（深圳/北京/广州）,技术类,深圳,2,2018/11/6
20503-AI应用Linux后台研发工程师（上海）,技术类,上海,1,2018/11/6
SA-腾讯社交广告推荐算法与系统工程师（北京）,技术类,北京,1,2018/11/6
15612-手游客户端开发工程师（深圳）,技术类,深圳,3,2018/11/6
15612-手游后台开发工程师(深圳）,技术类,深圳,3,2018/11/6
21527-腾讯音乐报表合并及分析经理岗位（深圳）,职能类,深圳,1,2018/11/6
28302-海外高级运营经理,产品/项目类,美国,1,2018/11/6
23671-企鹅号IOS开发高级工程师（深圳）,技术类,深圳,2,2018/11/6
TEG03-高级爬虫工程师（深圳）,技术类,深圳,1,2018/11/6
ZSC-标准专利工程师,职能类,深圳,1,2018/11/6
ZSC-专利工程师（欧洲方向）,职能类,深圳,1,2018/11/6
23292-互娱DNF内容经理（深圳）,市场类,深圳,2,2018/11/6
S2-国际业务财务管理（深圳）,职能类,深圳,1,2018/11/6
23671-数据开发工程师（北京）,技术类,北京,1,2018/11/6
23671-企鹅号内容库产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25927-高级平台产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
SA-腾讯社交广告平台产品经理(商务平台中心 深圳）,产品/项目类,深圳,2,2018/11/6
SA-腾讯社交广告KA渠道赋能经理（深圳）,产品/项目类,深圳,1,2018/11/6
20503-优图专项测试工程师（上海）,技术类,上海,1,2018/11/6
TME-腾讯音乐音频算法研究员-MIR方向（深圳）,技术类,深圳,1,2018/11/6
25928-web前端开发工程师,技术类,深圳,1,2018/11/6
16811-IP采购经理,内容编辑类,北京,1,2018/11/6
PCG05-服务管理工程师（深圳）,技术类,深圳,1,2018/11/6
TME-全民K歌硬件产品策划（深圳）,产品/项目类,深圳,1,2018/11/6
TME-腾讯音乐缺陷检测算法研究员（深圳）,技术类,深圳,1,2018/11/6
25925-大客户管家（深圳）,客户服务类,深圳,5,2018/11/6
SA-腾讯社交广告反作弊后台开发工程师（北京）,技术类,北京,2,2018/11/6
SA-腾讯社交广告算法工程师（北京）,技术类,北京,1,2018/11/6
ZSC-专利工程师（日本方向）,职能类,深圳,1,2018/11/6
TEG03-高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
PCG07-社交平台iOS开发工程师（上海）,技术类,上海,2,2018/11/6
16810-腾讯动漫运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG04-腾讯Android开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG10-手机QQ浏览器平台产品高级全栈工程师（深圳）,技术类,深圳,1,2018/11/6
22086-腾讯体育会员运营经理（北京）,产品/项目类,北京,1,2018/11/6
15612-3D特效组长（深圳）,设计类,深圳,1,2018/11/6
15612-3D角色组长（深圳）,设计类,深圳,1,2018/11/6
26563-游戏引进项目管理PM（深圳）,产品/项目类,深圳,2,2018/11/6
CSIG16-LBS数据优化产品经理（北京）,产品/项目类,北京,1,2018/11/6
22989-腾讯云开发者用户运营（深圳）,产品/项目类,深圳,1,2018/11/6
22989-腾讯云物联网云平台产品经理（深圳/上海）,产品/项目类,深圳,1,2018/11/6
21062-资深游戏美术3D动画（上海）,设计类,上海,1,2018/11/6
S2-数据分析经理（深圳）,职能类,深圳,1,2018/11/6
25669-腾讯云行业策略规划岗（深圳）,市场类,深圳,2,2018/11/6
18796-平台业务经营分析师（深圳）,技术类,深圳,1,2018/11/6
26563-战略发展经理（深圳）,市场类,深圳,1,2018/11/6
26563-日本商务经理（深圳）,市场类,深圳,2,2018/11/6
27553-腾讯音乐商业分析师,市场类,深圳,1,2018/11/6
25929-AAA资深UI美术师（上海）,设计类,上海,1,2018/11/6
25929-AAA资深写实类原画师（上海）,设计类,上海,1,2018/11/6
23872-IP业务商务经理（深圳）,市场类,深圳,1,2018/11/6
21089-英雄联盟 海外PM（深圳）,产品/项目类,深圳,1,2018/11/6
27553-腾讯音乐视觉设计师（深圳）,设计类,深圳,1,2018/11/6
TEG06-企业安全C/C++后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
25928-数据存储平台研发高级工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云计费后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
25928-高级3D引擎工程师 （深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告web前端开发工程师（QQ广告 深圳）,技术类,深圳,2,2018/11/6
TEG04-行业应用高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
21530-腾讯音乐投资者关系总监（深圳）,职能类,深圳,1,2018/11/6
TEG06-C++高级应用开发工程师(深圳),技术类,深圳,2,2018/11/6
TEG04-智慧校园产品运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
21089-本地化游戏策划（深圳）,产品/项目类,深圳,2,2018/11/6
CSIG18-业务运营成本规划,技术类,深圳,1,2018/11/6
27553-腾讯音乐UI开发工程师（深圳）,设计类,深圳,1,2018/11/6
27553-腾讯音乐UI开发工程师（深圳）,设计类,深圳,1,2018/11/6
22851-腾讯视频综艺运营编辑,内容编辑类,北京,5,2018/11/6
25666-华南区域销售（泛互联网行业）（深圳）,市场类,深圳,5,2018/11/6
21089-版本管理（深圳）,产品/项目类,深圳,1,2018/11/6
28481-医疗售前解决方案架构师,技术类,深圳,1,2018/11/6
22989-腾讯云物联网方向研发leader（深圳/北京/上海）,技术类,深圳,2,2018/11/6
27553-腾讯音乐数据分析与开发工程师（深圳）,技术类,深圳,1,2018/11/6
27553-腾讯音乐数据分析与开发工程师（深圳）,技术类,深圳,1,2018/11/6
27553-腾讯音乐UI开发工程师（深圳）,设计类,深圳,1,2018/11/6
28297-二次元赛道内外部平台合作（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG02-腾讯云视频广告产品经理（北京）,产品/项目类,北京,1,2018/11/6
SA-腾讯社交广告数据产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
SA-腾讯社交广告数据产品经理（上海）,产品/项目类,上海,1,2018/11/6
15579-3D游戏特效设计（深圳）,设计类,深圳,1,2018/11/6
21482-王者荣耀职业联赛高级赛事策划（深圳）,产品/项目类,深圳,1,2018/11/6
25666-华南区域销售（政府行业）,市场类,深圳,4,2018/11/6
25664-数字广东web前端工程师（广州）,技术类,广州,2,2018/11/6
WXG08-113 微信智能设备嵌入式软件开发工程师 （北京）,技术类,北京,1,2018/11/6
WXG08-115 微信智能对话系统前端工程师（北京）,技术类,北京,2,2018/11/6
WXG02-116 微信搜索和信息流系统测试工程师（广州）,技术类,广州,1,2018/11/6
SA-腾讯社交广告SMB自媒体行业经理（深圳）,市场类,深圳,1,2018/11/6
25929-后台开发高级工程师（北京）,技术类,北京,1,2018/11/6
26833-组织发展经理（深圳）,职能类,深圳,1,2018/11/6
18428-金融云后台开发,技术类,深圳,1,2018/11/6
WXG02-微信通话音频内核开发工程师（深圳/广州/北京/成都）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告算法工程师（OM广告 深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告数据分析工程师（OM广告 深圳）,技术类,深圳,1,2018/11/6
28601-211 智慧零售商家运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
WXG03-212 小程序技术支持工程师（广州）,技术类,广州,1,2018/11/6
WXG08-111 微信搜索推荐数据分析工程师（北京）,技术类,北京,1,2018/11/6
WXG08-113 微信推荐策略开发工程师（北京）,技术类,北京,1,2018/11/6
18425-金融人工智能高级研究员,技术类,深圳,1,2018/11/6
24491-高级海外社区经理（深圳）,产品/项目类,深圳,1,2018/11/6
18432-金融政策研究支持经理,职能类,北京,1,2018/11/6
21309-深圳市腾讯教育科技有限公司销售主管,产品/项目类,武汉,1,2018/11/6
21309-深圳市腾讯教育科技有限公司销售总监,产品/项目类,武汉,1,2018/11/6
25927-自动化测试架构师（上海）,技术类,上海,1,2018/11/6
25927-高级php后台开发（深圳）,技术类,深圳,3,2018/11/6
25927-WeTest高级产品运营经理（上海）,产品/项目类,上海,1,2018/11/6
WXG03-113 微信开放平台行业后台开发工程师（广州）,技术类,广州,3,2018/11/6
WXG09-321 微信商务经理（广州）,市场类,广州,1,2018/11/6
20759-政府事务经理,职能类,北京,2,2018/11/6
22989-腾讯云资质认证项目经理（深圳）,产品/项目类,深圳,1,2018/11/6
PCG07-微云产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
27730-高级3D视觉设计师,设计类,深圳,1,2018/11/6
23486-证券业务C++后台开发高级工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云接入层运维工程师（深圳）,技术类,深圳,1,2018/11/6
27730-短视频终端业务开发- IOS （深圳）,技术类,深圳,2,2018/11/6
27730-短视频终端业务开发- IOS （北京）,技术类,北京,2,2018/11/6
27730-短视频终端业务开发-安卓 （深圳）,技术类,深圳,1,2018/11/6
FC-流程经理,职能类,深圳,1,2018/11/6
GY0-产品运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
15605-手游服务器开发工程师（深圳）,技术类,深圳,2,2018/11/6
22989-高级业务运维工程师（深圳）,技术类,深圳,2,2018/11/6
TME-全民K歌曲库运营（东南亚方向）,内容编辑类,深圳,1,2018/11/6
TME-全民K歌平台基础后台工程师(深圳）,技术类,深圳,2,2018/11/6
CSIG16-腾讯地图系统架构师,技术类,北京,1,2018/11/6
WXG01-117 微信Android开发工程师（深圳）,技术类,深圳,1,2018/11/6
21527-腾讯音乐会计师（北京）,职能类,北京,1,2018/11/6
25923-自研游戏技术运营工程师（深圳）,技术类,深圳,1,2018/11/6
PCG08-投资管理经理,市场类,北京,1,2018/11/6
PCG12-业务运维工程师（深圳）,技术类,深圳,2,2018/11/6
PCG12-高级服务器开发工程师（深圳）,技术类,深圳,2,2018/11/6
18436-金融大数据开发工程师-java方向（深圳）,技术类,深圳,1,2018/11/6
